qtr,ticker,mkt_cap
2018_3,LHX,19782858260.869564
2018_3,LIN,46576412861.052635
2018_3,LKQ,10457695238.095238
2018_3,LLY,108866122894.73685
2018_3,LMT,90302500000.0
2018_3,LNC,14648815000.0
2018_3,LNT,10028181565.217392
2018_3,LOW,92081794210.52632
2018_3,LRCX,29902222130.434784
2018_3,LUV,31117665714.285713
2018_3,LVS,48025639473.68421
2018_3,LW,10141184000.0
2018_3,LYB,42510533333.333336
2018_3,LYV,11383703439.263159
2018_3,MA,214831815652.17392
2018_3,MAA,11290147666.666666
2018_3,MAR,46365970285.71429
2018_3,MAS,11622685263.157894
2018_3,MCD,124591183428.57143
2018_3,MCHP,20706176631.57895
2018_3,MCK,25548905652.173912
2018_3,MCO,34793249142.85714
2018_3,MDLZ,64131515789.47369
2018_3,MDT,126573767304.34782
2018_3,MET,45599695238.09524
2018_3,MGM,15786416608.695652
2018_3,MHK,15994288666.666666
2018_3,MKC,16363156695.652174
2018_3,MKTX,7144240434.782609
2018_3,MLM,12967039782.608696
2018_3,MMC,42728784347.82609
2018_3,MMM,121760398000.0
2018_3,MNST,33257495728.94737
2018_3,MO,109073780476.19048
2018_3,MOS,11074288761.904762
2018_3,MPC,38018880000.0
2018_3,MPWR,6349346608.695652
2018_3,MRK,169289542857.14285
2018_3,MRO,17918357142.857143
2018_3,MS,85071042173.91304
2018_3,MSCI,15858941826.086956
2018_3,MSFT,871639490526.3158
2018_3,MSI,20769982857.142857
2018_3,MTB,24713485789.473682
2018_3,MTCH,13482869000.0
2018_3,MTD,14806944086.956522
2018_3,MU,54975092631.57895
2018_3,NCLH,11005757463.328571
2018_3,NDAQ,15579997714.285715
2018_3,NEE,81709329565.21739
2018_3,NEM,16247523157.894737
2018_3,NFLX,156428906147.37827
2018_3,NI,9691175217.391304
2018_3,NKE,135948800000.0
2018_3,NLSN,10396697142.857143
2018_3,NOC,53722376052.63158
2018_3,NOW,37579146315.789474
2018_3,NRG,10697275789.473684
2018_3,NSC,50112751684.210526
2018_3,NTAP,22263960434.782608
2018_3,NTRS,23522934000.0
2018_3,NUE,20113131789.473682
2018_3,NVDA,155667420000.0
2018_3,NVR,12221477190.47619
2018_3,NWL,10045686315.789474
2018_3,NWS,7697557894.736842
2018_3,NWSA,7422634105.263158
2018_3,NXPI,31238576913.04348
2018_3,O,15741033142.857143
2018_3,ODFL,8053995142.857142
2018_3,OKE,29209754571.42857
2018_3,OMC,16586019952.380953
2018_3,ORCL,198788185263.1579
2018_3,ORLY,24016457142.857143
2018_3,OXY,60167725105.26316
2018_3,PAYC,6385452952.380953
2018_3,PAYX,25891730217.391304
2018_3,PBCT,6310747857.142858
2018_3,PCAR,24580580000.0
2018_3,PEAK,12502179173.913044
2018_3,PEG,26382831428.57143
2018_3,PENN,3125103826.0869565
2018_3,PEP,161327208421.05264
2018_3,PFE,257319236842.10526
2018_3,PFG,15841687428.571428
2018_3,PG,207807857142.85715
2018_3,PGR,40734430210.52631
2018_3,PH,24852717157.894737
2018_3,PHM,8514019714.285714
2018_3,PKG,10687170000.0
2018_3,PKI,9667557608.695652
2018_3,PLD,38174377347.82609
2018_3,PM,124526855263.1579
2018_3,PNC,67785953043.478264
2018_3,PNR,7648228173.913043
2018_3,PNW,9085684678.695652
2018_3,POOL,6523427428.571428
2018_3,PPG,27331535368.42105
2018_3,PPL,21161813954.210526
2018_3,PRU,42630855263.1579
2018_3,PSA,37590506646.95652
2018_3,PSX,53283630476.190475
2018_3,PTC,12296138947.368422
2018_3,PVH,10812162631.578947
2018_3,PWR,5287590437.826087
2018_3,PXD,30711079565.217392
2018_3,PYPL,104404002857.14285
2018_3,QCOM,102775918421.05263
2018_3,QRVO,10296117142.857143
2018_3,RCL,23167154761.904762
2018_3,RE,9379051666.666666
2018_3,REG,10482773047.619047
2018_3,REGN,41970193095.2381
2018_3,RF,21052239473.68421
2018_3,RHI,8754920736.842106
2018_3,RJF,13892919428.571428
2018_3,RL,10997229210.526316
2018_3,RMD,16310197894.736841
2018_3,ROK,23293900894.736843
2018_3,ROL,13535060842.105263
2018_3,ROP,31043667217.391304
2018_3,ROST,34510057652.17391
2018_3,RSG,22899041142.857143
2018_3,RTX,65337904761.90476
2018_3,SBAC,18477587495.789474
2018_3,SBUX,74894020842.10527
2018_3,SCHW,69334991578.94737
2018_3,SEE,6461950526.315789
2018_3,SHW,40239046095.2381
2018_3,SIVB,16350742285.714285
2018_3,SJM,12387843000.0
2018_3,SLB,84927385263.1579
2018_3,SNA,9494882857.142857
2018_3,SNPS,14577413565.217392
2018_3,SO,48285714285.71429
2018_3,SPG,64392630807.11599
2018_3,SPGI,51253635695.652176
2018_3,SRE,32000565145.263157
2018_3,STE,9724358386.842106
2018_3,STT,32931720315.789474
2018_3,STX,14202726315.789474
2018_3,STZ,46917766210.52631
2018_3,SWK,22127578736.842106
2018_3,SWKS,16023194315.789474
2018_3,SYF,24862490428.57143
2018_3,SYK,65684552631.57895
2018_3,SYY,36886582857.14286
2018_3,T,224375411304.34784
2018_3,TAP,13790694000.0
2018_3,TDG,20195266105.263157
2018_3,TDY,8614960869.565218
2018_3,TECH,6982125913.043478
2018_3,TEL,31703736842.105263
2018_3,TER,8020419260.869565
2018_3,TFC,39737804105.26316
2018_3,TFX,12270802847.368422
2018_3,TGT,44873920000.0
2018_3,TJX,69554917213.6842
2018_3,TMO,87940373333.33333
2018_3,TMUS,51241714285.71429
2018_3,TPR,13704437142.857143
2018_3,TRMB,8648178190.47619
2018_3,TROW,29515644666.666668
2018_3,TRV,35070760347.82609
2018_3,TSCO,10140984173.913044
2018_3,TSLA,51704354842.10526
2018_3,TSN,22487440000.0
2018_3,TT,17920958359.961906
2018_3,TTWO,14295453333.333334
2018_3,TWTR,25860024521.739132
2018_3,TXN,106483027368.42105
2018_3,TXT,17166875238.095238
2018_3,TYL,9946053947.368422
2018_3,UA,8957194628.571428
2018_3,UAA,18532874173.913044
2018_3,UAL,22962488695.652172
2018_3,UDR,10810204578.947369
2018_3,UHS,10919580761.904762
2018_3,ULTA,15063098476.190475
2018_3,UNH,248958510476.1905
2018_3,UNP,109386205666.66667
2018_3,UPS,105351704347.82608
2018_3,URI,13710746947.368422
2018_3,USB,87621011304.34782
2018_3,V,339486465789.4737
2018_3,VFC,34587302473.68421
2018_3,VIAC,21124462631.57895
2018_3,VLO,47103374285.71429
2018_3,VMC,16751049000.0
2018_3,VNO,14179204666.666666
2018_3,VRSK,18827000333.333332
2018_3,VRSN,18030202666.666668
2018_3,VRTX,46248720285.71429
2018_3,VTR,21013082795.652172
2018_3,VZ,221816409130.43478
2018_3,WAB,10457700108.947369
2018_3,WAT,14800051043.47826
2018_3,WBA,64009610000.0
2018_3,WDC,26106171428.57143
2018_3,WEC,21482651000.0
2018_3,WELL,24636975263.157894
2018_3,WFC,267851651052.6316
2018_3,WHR,8629927478.26087
2018_3,WLTW,19299720000.0
2018_3,WM,39367864421.052635
2018_3,WMB,23344388428.57143
2018_3,WMT,273922922608.69565
2018_3,WRB,9501983333.333334
2018_3,WRK,14305520842.105263
2018_3,WST,8726287000.0
2018_3,WU,9324627428.571428
2018_3,WY,26312005695.652172
2018_3,WYNN,17593113647.695236
2018_3,XEL,24312403913.04348
2018_3,XLNX,19925907105.263157
2018_3,XOM,352180558571.4286
2018_3,XRAY,9102358043.47826
2018_3,XYL,12427804761.904762
2018_3,YUM,28822881578.94737
2018_3,ZBH,23634417714.285713
2018_3,ZBRA,8794332521.73913
2018_3,ZION,11016472000.0
2018_3,ZTS,44218969608.695656
2018_4,A,21596233333.333332
2018_4,AAL,15336886454.210526
2018_4,AAP,12851039599.047619
2018_4,AAPL,784084520374.7368
2018_4,ABBV,134275108695.65218
2018_4,ABC,19480561739.130436
2018_4,ABMD,17472257478.260868
2018_4,ABT,123347294608.69565
2018_4,ACN,105608527041.32608
2018_4,ADBE,118177970939.5238
2018_4,ADI,32431279802.105263
2018_4,ADM,24469332631.57895
2018_4,ADP,58877112631.57895
2018_4,ADSK,28762078578.94737
2018_4,AEE,15990652695.652174
2018_4,AEP,35759577041.94783
2018_4,AES,10056212631.578947
2018_4,AFL,33721558551.05263
2018_4,AIG,43105923913.04348
2018_4,AIZ,6334283952.609524
2018_4,AJG,13824994105.263159
2018_4,AKAM,11002268000.0
2018_4,ALB,10825937261.904762
2018_4,ALGN,25327149913.04348
2018_4,ALK,7831343520.0
2018_4,ALL,28069124947.36842
2018_4,ALLE,8547480190.476191
2018_4,AMAT,32069177894.736843
2018_4,AMCR,11155793428.571428
2018_4,AMD,20813124210.526318
2018_4,AME,16917090173.913044
2018_4,AMGN,122709328947.36842
2018_4,AMP,15720269894.736841
2018_4,AMT,71206705528.57143
2018_4,AMZN,813536739523.8096
2018_4,ANET,17456091776.842106
2018_4,ANSS,12760474762.105263
2018_4,ANTM,72481532608.69565
2018_4,AON,37471832695.652176
2018_4,AOS,8244038956.521739
2018_4,APA,11302577894.736841
2018_4,APD,34803777894.73684
2018_4,APH,27333702666.666668
2018_4,APTV,19720281904.761906
2018_4,ARE,13000120530.47619
2018_4,ATO,11158896078.947369
2018_4,ATVI,57370445217.391304
2018_4,AVB,25166048458.705265
2018_4,AVGO,98307154761.90475
2018_4,AVY,8156786904.761905
2018_4,AWK,16182580434.782608
2018_4,AXP,89884582608.69565
2018_4,AZO,19755579054.782608
2018_4,BA,212497878260.86957
2018_4,BAC,281153541000.0
2018_4,BAX,38736326086.95652
2018_4,BBWI,8317554347.826087
2018_4,BBY,20106807000.0
2018_4,BDX,65030162086.95652
2018_4,BEN,15659246105.263159
2018_4,BF-B,23200184347.826088
2018_4,BIIB,61438956526.31579
2018_4,BIO,8224576003.809524
2018_4,BK,49180427217.391304
2018_4,BKNG,82521884696.8421
2018_4,BKR,12490020000.0
2018_4,BLK,68524685739.13043
2018_4,BLL,15694840086.956522
2018_4,BMY,84496770526.3158
2018_4,BR,11602408578.947369
2018_4,BRK-B,530848876064.1557
2018_4,BRO,7904171310.476191
2018_4,BSX,51242053809.52381
2018_4,BWA,8238002302.857142
2018_4,BXP,18735965189.473682
2018_4,C,170397237391.30435
2018_4,CAG,11501598000.0
2018_4,CAH,16047571304.347826
2018_4,CAT,81838765652.17392
2018_4,CB,59288089810.90526
2018_4,CBOE,11156534555.68421
2018_4,CBRE,13915347497.094736
2018_4,CCI,46205315238.09524
2018_4,CCL,41037968695.652176
2018_4,CDAY,4033836138.9130435
2018_4,CDNS,12092748326.31579
2018_4,CDW,13084522578.947369
2018_4,CE,13787125000.0
2018_4,CERN,17712906740.0
2018_4,CF,11011103714.285715
2018_4,CFG,14485015932.31579
2018_4,CHD,14748522260.869566
2018_4,CHRW,12961733826.086956
2018_4,CHTR,73894860000.0
2018_4,CI,51671444347.82609
2018_4,CINF,12706028526.31579
2018_4,CL,53898830095.2381
2018_4,CLX,20887985138.095238
2018_4,CMA,11582044736.842106
2018_4,CMCSA,164912131578.94736
2018_4,CME,65540175568.42105
2018_4,CMG,12266349565.217392
2018_4,CMI,23369863668.06667
2018_4,CMS,14106438260.869566
2018_4,CNC,26237142067.36842
2018_4,CNP,12003180683.043478
2018_4,COF,42226774523.809525
2018_4,COO,12950152173.913044
2018_4,COP,73619293594.73685
2018_4,COST,100346854823.47826
2018_4,CPB,11306748695.652174
2018_4,CPRT,11614699174.736841
2018_4,CRL,5907519038.947369
2018_4,CRM,105604764736.8421
2018_4,CSCO,212962465714.2857
2018_4,CSX,59740431428.57143
2018_4,CTAS,19712454850.0
2018_4,CTLT,5975613913.043478
2018_4,CTRA,2122497318.9333332
2018_4,CTSH,38127054736.8421
2018_4,CTXS,15269872461.052631
2018_4,CVS,83920697142.85715
2018_4,CVX,226530223043.47827
2018_4,CZR,9139122857.142857
2018_4,D,49220772000.0
2018_4,DAL,39027359523.809525
2018_4,DD,64087100000.0
2018_4,DE,47759720210.52631
2018_4,DFS,20666298947.36842
2018_4,DG,29667152377.142857
2018_4,DGX,11860504210.526316
2018_4,DHI,13473744789.473684
2018_4,DHR,72213327789.47368
2018_4,DIS,172647756521.73914
2018_4,DISCA,22967280000.0
2018_4,DISCK,149962105.2631579
2018_4,DISH,15237267677.73158
2018_4,DLR,22733231100.008698
2018_4,DLTR,20431642473.68421
2018_4,DOV,12546235000.0
2018_4,DPZ,11691824566.604347
2018_4,DRE,10258483178.095238
2018_4,DRI,13934027333.333334
2018_4,DTE,20384712173.913044
2018_4,DUK,58291270434.78261
2018_4,DVA,11607176869.565218
2018_4,DVN,17805628682.973915
2018_4,DXC,24363455913.04348
2018_4,DXCM,11500765043.47826
2018_4,EA,24393760000.0
2018_4,EBAY,27030017368.42105
2018_4,ECL,45953219714.28571
2018_4,ED,23962779000.0
2018_4,EFX,11609410842.105263
2018_4,EIX,18827186315.789474
2018_4,EL,52842498000.0
2018_4,EMN,10182404736.842106
2018_4,EMR,37964057263.1579
2018_4,ENPH,569523897.3684211
2018_4,EOG,69404515318.69565
2018_4,EQIX,31170752428.57143
2018_4,EQR,26242835140.0
2018_4,ES,20909809840.7
2018_4,ESS,16884791736.23158
2018_4,ETN,30270503368.42105
2018_4,ETR,16004855569.189472
2018_4,ETSY,5554576604.2
2018_4,EVRG,15556470857.142857
2018_4,EW,32960674894.736843
2018_4,EXC,43775320000.0
2018_4,EXPD,12231559753.68421
2018_4,EXPE,18589444786.95652
2018_4,EXR,12340999355.719048
2018_4,F,33358349473.68421
2018_4,FANG,12419746990.434782
2018_4,FAST,16007674161.571428
2018_4,FB,411012003333.3333
2018_4,FBHS,5705100000.0
2018_4,FCX,18188866956.52174
2018_4,FDX,59841023478.26087
2018_4,FE,19292906666.666668
2018_4,FFIV,9942396647.368422
2018_4,FIS,33859987368.42105
2018_4,FISV,30184863157.894737
2018_4,FITB,16039172005.894737
2018_4,FLT,16558032262.105263
2018_4,FMC,8982695700.0
2018_4,FRC,14792583377.368422
2018_4,FRT,9435760000.0
2018_4,FTNT,12861658333.333334
2018_4,FTV,28094497869.565216
2018_4,GD,57045560000.0
2018_4,GE,102267900000.0
2018_4,GILD,96370792608.69565
2018_4,GIS,23350244210.526318
2018_4,GL,9808400000.0
2018_4,GLW,28312757894.736843
2018_4,GM,51840360000.0
2018_4,GNRC,3435154171.657143
2018_4,GOOG,679758247344.0
2018_4,GOOGL,748858892571.4286
2018_4,GPC,14340472311.578947
2018_4,GPN,18575421000.0
2018_4,GPS,10097834736.842106
2018_4,GRMN,12177998183.157894
2018_4,GS,80485064285.71428
2018_4,GWW,16921605340.457142
2018_4,HAL,24775814736.842106
2018_4,HAS,10558477109.473684
2018_4,HBAN,13290026420.0
2018_4,HBI,4935463110.0
2018_4,HCA,45470305094.73684
2018_4,HD,192844486315.78946
2018_4,HES,13859287578.947369
2018_4,HIG,15418293578.947369
2018_4,HII,8341905000.0
2018_4,HLT,21354737368.42105
2018_4,HOLX,11233051341.052631
2018_4,HON,100714888421.05263
2018_4,HPE,22689669565.217392
2018_4,HPQ,38861142608.695656
2018_4,HRL,23858820451.57895
2018_4,HSIC,10305019621.904762
2018_4,HST,12999459368.421053
2018_4,HSY,22571591853.68421
2018_4,HUM,40946709918.947365
2018_4,IBM,125259521739.13043
2018_4,ICE,45664162857.14286
2018_4,IDXX,16718750117.368422
2018_4,IEX,10000080858.947369
2018_4,IFF,15024206158.421053
2018_4,ILMN,47747762608.695656
2018_4,INCY,14247381853.333334
2018_4,INFO,20040883789.473682
2018_4,INTC,216811736842.10526
2018_4,INTU,52816395789.47369
2018_4,IP,18345578086.95652
2018_4,IPG,8539802736.842105
2018_4,IPGP,6462702961.578947
2018_4,IQV,24839832761.904762
2018_4,IR,4394236421.052631
2018_4,IRM,9408619788.095238
2018_4,ISRG,58204420736.8421
2018_4,IT,13715051478.26087
2018_4,ITW,42615772526.31579
2018_4,IVZ,8523855428.571428
2018_4,J,8283542890.0
2018_4,JBHT,11819383453.333334
2018_4,JCI,29077088210.526318
2018_4,JKHY,10086148250.526316
2018_4,JNJ,370175017894.7368
2018_4,JNPR,9660362105.263159
2018_4,JPM,334239651789.4737
2018_4,K,22034370476.190475
2018_4,KEY,19084587180.95238
2018_4,KEYS,11580015652.173914
2018_4,KHC,68249820869.565216
2018_4,KIM,6649476024.761905
2018_4,KLAC,14617136130.434782
2018_4,KMB,39479198315.789474
2018_4,KMI,38167366190.47619
2018_4,KMX,11489202560.952381
2018_4,KO,197919202173.91306
2018_4,KR,22759154347.826088
2018_4,KSU,9801452204.210526
2018_4,L,14199241847.368422
2018_4,LDOS,10067799130.434782
2018_4,LEG,4947896000.0
2018_4,LEN,13211765550.0
2018_4,LH,13508343473.68421
2018_4,LHX,17783759714.285713
2018_4,LIN,72358263817.89473
2018_4,LKQ,9103234740.869566
2018_4,LLY,114893187509.47368
2018_4,LMT,93951321739.13043
2018_4,LNC,11539276370.652632
2018_4,LNT,10448457380.952381
2018_4,LOW,72958050000.0
2018_4,LRCX,24137591580.95238
2018_4,LUV,32322663478.260868
2018_4,LVS,41282936842.10526
2018_4,LW,11818391619.047619
2018_4,LYB,37502739130.434784
2018_4,LYV,10832736946.199999
2018_4,MA,205279453809.5238
2018_4,MAA,11202659260.869566
2018_4,MAR,41011511217.391304
2018_4,MAS,8866509473.68421
2018_4,MCD,131815106956.52174
2018_4,MCHP,17475640105.263157
2018_4,MCK,24983039047.61905
2018_4,MCO,30499714130.434784
2018_4,MDLZ,62361883684.210526
2018_4,MDT,126745153333.33333
2018_4,MET,44034425217.391304
2018_4,MGM,14263327920.952381
2018_4,MHK,11414271521.73913
2018_4,MKC,19775894857.142857
2018_4,MKTX,8014987212.857142
2018_4,MLM,11781656161.904762
2018_4,MMC,44109240952.38095
2018_4,MMM,119973216000.0
2018_4,MNST,29464285870.0
2018_4,MO,117042367826.08696
2018_4,MOS,12479353260.869566
2018_4,MPC,42325443157.89474
2018_4,MPWR,5604975211.428572
2018_4,MRK,190940235652.17392
2018_4,MRNA,5619717010.102379
2018_4,MRO,17779536521.739132
2018_4,MS,76803634285.71428
2018_4,MSCI,13065251214.285715
2018_4,MSFT,810930138947.3684
2018_4,MSI,21209649565.217392
2018_4,MTB,20771026790.526318
2018_4,MTCH,12528981793.809525
2018_4,MTD,15209275064.457142
2018_4,MU,39624971578.947365
2018_4,NCLH,11164561026.834784
2018_4,NDAQ,13910049391.304348
2018_4,NEE,84573390095.2381
2018_4,NEM,18011472631.57895
2018_4,NFLX,131095619862.54309
2018_4,NI,9482109095.238094
2018_4,NKE,117769445000.0
2018_4,NLSN,9397804915.086956
2018_4,NOC,43625088000.0
2018_4,NOW,31995126105.263157
2018_4,NRG,11541899473.68421
2018_4,NSC,41675174210.52631
2018_4,NTAP,19460948571.42857
2018_4,NTRS,18979577891.473682
2018_4,NUE,17073568804.210526
2018_4,NVDA,150017119565.21738
2018_4,NVR,9337345347.826086
2018_4,NWL,9564195789.473684
2018_4,NWS,7167980368.421053
2018_4,NWSA,7036239000.0
2018_4,NXPI,25586715078.095238
2018_4,O,16923315929.117392
2018_4,ODFL,7548599130.434783
2018_4,OKE,27552875162.173912
2018_4,OMC,16321373217.391304
2018_4,ORCL,175989816315.78946
2018_4,ORLY,27431056782.608696
2018_4,OXY,48204128421.052635
2018_4,PAYC,7799092826.086957
2018_4,PAYX,24600247142.857143
2018_4,PBCT,5610750000.0
2018_4,PCAR,19934188368.42105
2018_4,PEAK,13800387819.047619
2018_4,PEG,27352429565.217392
2018_4,PENN,2272278633.3333335
2018_4,PEP,160662167368.42105
2018_4,PFE,251308064736.8421
2018_4,PFG,15605391913.043478
2018_4,PG,219842954782.6087
2018_4,PGR,36277822526.31579
2018_4,PH,20248698665.963158
2018_4,PHM,6653562782.608696
2018_4,PKG,8810456521.73913
2018_4,PKI,9283185291.428572
2018_4,PLD,41915517276.190475
2018_4,PM,119408450000.0
2018_4,PNC,62190462857.14286
2018_4,PNR,7354467285.714286
2018_4,PNW,9849123884.285715
2018_4,POOL,6202692972.608696
2018_4,PPG,24231273000.0
2018_4,PPL,21487556817.894737
2018_4,PRU,34912768210.52631
2018_4,PSA,36203190548.57143
2018_4,PSX,50750490000.0
2018_4,PTC,10043673067.368422
2018_4,PVH,7381234842.105263
2018_4,PWR,5240795387.619047
2018_4,PXD,25972457142.857143
2018_4,PYPL,98615664782.60869
2018_4,QCOM,69524331578.94737
2018_4,QRVO,9383830173.913044
2018_4,RCL,24483192304.347828
2018_4,RE,8788517608.695652
2018_4,REG,10757011515.652174
2018_4,REGN,43407963260.86957
2018_4,RF,14506800000.0
2018_4,RHI,6889473753.157895
2018_4,RJF,12793177043.47826
2018_4,RL,8414627789.473684
2018_4,RMD,16053660075.263159
2018_4,ROK,18929508157.894737
2018_4,ROL,12124212861.61579
2018_4,ROP,30395188095.238094
2018_4,ROST,34652856702.85714
2018_4,RSG,23348192913.04348
2018_4,RTX,66011796782.608696
2018_4,SBAC,19968499546.31579
2018_4,SBUX,80981514315.78947
2018_4,SCHW,55731863157.89474
2018_4,SEE,5411861052.631579
2018_4,SHW,39056536304.347824
2018_4,SIVB,15333050173.913044
2018_4,SJM,11829596869.565218
2018_4,SLB,54835811578.947365
2018_4,SNA,9436487869.565218
2018_4,SNPS,13821604657.142857
2018_4,SO,45642413478.26087
2018_4,SPG,54685409530.01531
2018_4,SPGI,45743265142.85714
2018_4,SRE,31387447197.894737
2018_4,STE,9448875221.052631
2018_4,STT,24387926905.263157
2018_4,STX,11154330526.31579
2018_4,STZ,34378347347.36842
2018_4,SWK,17754198550.526318
2018_4,SWKS,12075276157.894737
2018_4,SYF,22196764173.913044
2018_4,SYK,61768600000.0
2018_4,SYY,37624550000.0
2018_4,T,223063214285.7143
2018_4,TAP,13027008000.0
2018_4,TDG,19173942502.105263
2018_4,TDY,8264928666.666667
2018_4,TECH,6363973230.476191
2018_4,TEL,25361490526.31579
2018_4,TER,6649234523.809524
2018_4,TFC,35037906315.789474
2018_4,TFX,11800128861.052631
2018_4,TGT,41795574857.14286
2018_4,TJX,56068391097.89474
2018_4,TMO,94876021739.13043
2018_4,TMUS,58014819130.434784
2018_4,TPR,12993111304.347826
2018_4,TRMB,9967692869.565218
2018_4,TROW,25214116304.347828
2018_4,TRV,34258836285.714287
2018_4,TSCO,11467351395.238094
2018_4,TSLA,59186829473.68421
2018_4,TSN,19838383157.894737
2018_4,TT,19016278310.95652
2018_4,TTWO,14616030913.043478
2018_4,TWTR,25556677142.857143
2018_4,TXN,90862620000.0
2018_4,TXT,15613632782.608696
2018_4,TYL,7245032039.473684
2018_4,UA,7887659388.695652
2018_4,UAA,15111625034.285715
2018_4,UAL,25197188761.904762
2018_4,UDR,11136973562.105263
2018_4,UHS,11565331865.217392
2018_4,ULTA,16507309510.434782
2018_4,UNH,259907336956.52173
2018_4,UNP,113043300695.65218
2018_4,UPS,95691300000.0
2018_4,URI,8494290655.789474
2018_4,USB,87028398571.42857
2018_4,V,306524947894.7368
2018_4,VFC,27891533186.31579
2018_4,VIAC,62792340000.0
2018_4,VLO,43889473478.26087
2018_4,VMC,13435506107.826086
2018_4,VNO,13195823190.0
2018_4,VRSK,19646215589.847828
2018_4,VRSN,17737062652.173912
2018_4,VRTX,46549382608.695656
2018_4,VTR,21803967378.57143
2018_4,VZ,243423847619.0476
2018_4,WAB,7328806235.789474
2018_4,WAT,15048341860.952381
2018_4,WBA,72426341043.47826
2018_4,WDC,15882881739.130434
2018_4,WEC,22818634684.210526
2018_4,WELL,27086528722.105263
2018_4,WFC,223005447789.4737
2018_4,WHR,7693372238.095238
2018_4,WLTW,20193151578.94737
2018_4,WM,38398783000.69473
2018_4,WMB,27126037659.130436
2018_4,WMT,292880185238.0952
2018_4,WRB,9731705739.130434
2018_4,WRK,10746851052.631578
2018_4,WST,8126618952.380953
2018_4,WU,8147007391.304348
2018_4,WY,20264386568.57143
2018_4,WYNN,12195541493.434782
2018_4,XEL,25932569047.61905
2018_4,XLNX,22282004074.736843
2018_4,XOM,350366842608.6957
2018_4,XRAY,8150795380.952381
2018_4,XYL,12990066782.608696
2018_4,YUM,28918905263.157894
2018_4,ZBH,25452185652.173912
2018_4,ZBRA,9462219148.52381
2018_4,ZION,9987921391.304348
2018_4,ZTS,44779862674.28571
2019_1,A,24923986315.789474
2019_1,AAL,14397882180.0
2019_1,AAP,11920610518.421053
2019_1,AAPL,861599312562.8572
2019_1,ABBV,126947793809.5238
2019_1,ABC,16583310730.0
2019_1,ABMD,15185796217.142857
2019_1,ABT,123868497400.0
2019_1,ACN,95801504230.16667
2019_1,ADBE,127433398471.57895
2019_1,ADI,40046902580.95238
2019_1,ADM,24121302857.142857
2019_1,ADP,67238271142.85714
2019_1,ADSK,33961203333.333332
2019_1,AEE,16364550809.52381
2019_1,AEP,37287825210.38095
2019_1,AES,11975508571.428572
2019_1,AFL,37389651100.0
2019_1,AIG,37279150495.50476
2019_1,AIZ,6376667938.384211
2019_1,AJG,14866644000.0
2019_1,AKAM,10403622120.0
2019_1,ALB,9002232006.31579
2019_1,ALGN,16904749485.714285
2019_1,ALK,6922422964.285714
2019_1,ALL,31742517857.142857
2019_1,ALLE,8562280263.157895
2019_1,AMAT,37403137619.04762
2019_1,AMCR,11900154526.31579
2019_1,AMD,26533667619.04762
2019_1,AME,16236742692.857143
2019_1,AMGN,117486189523.80952
2019_1,AMP,17815116000.0
2019_1,AMT,77359045888.42105
2019_1,AMZN,815182536842.1052
2019_1,ANET,23898227642.857143
2019_1,ANSS,15380394254.761906
2019_1,ANTM,69531995000.0
2019_1,AON,36707944380.95238
2019_1,AOS,7901052985.071428
2019_1,APA,12888742857.142857
2019_1,APD,40850935714.28571
2019_1,APH,28381196105.263157
2019_1,APTV,20881290184.210526
2019_1,ARE,14563451021.052631
2019_1,ATO,11919610146.190475
2019_1,ATVI,36648567142.85714
2019_1,AVB,27499154959.714287
2019_1,AVGO,115801014736.8421
2019_1,AVY,8981512789.473684
2019_1,AWK,16511057142.857143
2019_1,AXP,84559108571.42857
2019_1,AZO,21287927200.47619
2019_1,BA,203422144285.7143
2019_1,BAC,285432243368.4211
2019_1,BAX,36914400000.0
2019_1,BBWI,7623077142.857142
2019_1,BBY,15649638571.428572
2019_1,BDX,63775490240.0
2019_1,BEN,16453271714.285715
2019_1,BF-B,22159998128.57143
2019_1,BIIB,57143696190.47619
2019_1,BIO,7880016074.736842
2019_1,BK,49762566037.14286
2019_1,BKNG,79190296219.04762
2019_1,BKR,10704078571.428572
2019_1,BLK,65046557404.780945
2019_1,BLL,17009511486.666666
2019_1,BMY,82087754761.90475
2019_1,BR,12004614285.714285
2019_1,BRK-B,502840069906.3421
2019_1,BRO,7886657485.263158
2019_1,BSX,55540199473.68421
2019_1,BWA,8482880825.263158
2019_1,BXP,20583748990.714287
2019_1,C,143743243714.2857
2019_1,CAG,11838481809.52381
2019_1,CAH,14305142857.142857
2019_1,CAT,76554370285.71428
2019_1,CB,62547705888.295235
2019_1,CBOE,10632297582.571428
2019_1,CBRE,16911703766.857143
2019_1,CCI,49511222631.57895
2019_1,CCL,37155176190.47619
2019_1,CDAY,5162697982.223809
2019_1,CDNS,17055646073.809525
2019_1,CDW,14248742095.238094
2019_1,CE,12534719380.114285
2019_1,CERN,18545118708.57143
2019_1,CF,9731093421.052631
2019_1,CFG,15973922551.599998
2019_1,CHD,16561114285.714285
2019_1,CHRW,11910149638.095238
2019_1,CHTR,67711864763.75714
2019_1,CI,50995919364.7619
2019_1,CINF,14028622857.142857
2019_1,CL,57012180631.57895
2019_1,CLX,20303973006.31579
2019_1,CMA,12753142857.142857
2019_1,CMCSA,181220174285.7143
2019_1,CME,60627928011.42857
2019_1,CMG,14136584571.428572
2019_1,CMI,24119093903.257896
2019_1,CMS,14215965714.285715
2019_1,CNC,24107556651.42857
2019_1,CNP,14883038720.0
